Year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
2003,-0.6538989171738001,-0.22845570605827134,-0.7682309529104139,-0.48041287513537684,-0.8319799691534556,-0.9580106516932395,-0.7812700731584412,-0.8056580488586301,-0.7833121094845932,-0.32328562409952477,-1.1193350649225384,-0.6587855842391812,-0.8948698472681471,-0.8799457774733823,-0.7723975161823882,-0.5904620985253093,-0.6527112496753917,-0.6256625895570593,-0.7109661278436308,-1.0186992232536052,-0.9288660956861697,-0.7005454029615908,-0.7752409682745409,-0.8139216216622002,-0.8533004651698045,-0.8611224266365233,-0.8227438129612126,-0.9510750178999887,-1.6184117703658747,-0.8896794676567344,-1.1098021064123396,-1.2880378562706012,-0.8596630346296533,-0.901911517625005,-1.1378033050919842,-0.8511308280332784,-0.8056273778719677,-1.1252810658880321,-1.0561574861012923,-0.9877463666766472,-0.9912764473688233,-1.1778331581157777,-1.306432747833569,-1.0007601370383672,-0.7958869138248544,-1.0787776095975714,-0.7702448485959821,-1.2506340572650694,-0.9564955043521057,0.5604992458813142,-1.0721651311597609,-0.9364219921147702,-1.0911314460663686,-1.3965616755959174,-1.5362149692575882,-1.3382177846737056,-1.3872513515869995,-2.08741308734577,-2.002742393345856,-1.1449507064901416,-0.9297723791003082,-0.8354467757514029,-1.4504444056532937,-1.3903098435046193,-1.0932026374925166,-0.6690529542886191,-0.7300986339176903,-1.5984762813322255,-1.8609746188257767,-1.4996541080148402,-0.8695763936784231,-1.13795033129644,-2.003775304397276,-0.7283161589772434,-0.9665826362479238,-1.0310068880922227,-0.7564688630166605,-0.8113328711271212,-0.7769415087718619,-1.4436755516259652,-1.4458110220750278,-1.5743578234192492,-1.7366369909554251,-1.5772727954304782,-1.4125323168658763,-1.2949864215823572,-0.6614594662844474,-1.07727533184506,-1.1489839640233823,-1.050698461125969,-1.4748914145386913,-0.5531004416896066,-1.7650359835480771,-1.2000472910841826,-1.8699626230743969,-0.5853098277675491
2004,-0.6538989171738001,-0.22845570605827134,-0.7604318907203097,-0.4359759813298499,-0.783978488435462,-0.9283464011920879,-0.7953614485052116,-0.8053703765872485,-0.7771470838641619,-0.32328562409952477,-1.0956915755916043,-0.6603863254445115,-0.8908435437877199,-0.8632400201358691,-0.7722840551404717,-0.5702119301000043,-0.6520264475668025,-0.6249613554755709,-0.7114173178894267,-1.0147213072434729,-0.9292332218019899,-0.6998530663982173,-0.7698919982210177,-0.7990571572056505,-0.841920651181947,-0.8240747997929142,-0.8172996763292066,-0.9399651058518007,-1.5792895923405768,-0.8840866154580098,-1.1133521382339988,-1.2677197965578542,-0.8509014782951826,-0.9000496129360824,-1.1245313305977356,-0.8148157998581395,-1.138015792102368,-1.1066928957814757,-1.0502672292277921,-0.9748987951986816,-0.9971332992882519,-1.1534607179387506,-1.5264016820243822,-0.9984447891236399,-0.8053994393831367,-0.941218846106359,-0.7685656667586397,-1.2425337795473907,-0.9318750115729807,1.0475559708317297,-0.9710033102016095,-0.8704306692067364,-1.015175202547976,-1.2843551632734567,-1.5235259422346714,-1.2866627189755342,-1.382772735885348,-1.9719067754013464,-1.7777453745736422,-1.1136395371567285,-0.931933555069481,-0.8305244707345116,-1.4031127171834672,-1.3336092650578895,-1.0514847951448933,-0.5330516404574152,-0.6966858571202958,-1.5788573923498734,-1.7089696795609142,-1.41118764046015,-0.8697032053743258,-1.1275680467898723,-1.9477654572372767,-0.723907117848659,-0.9691405256718749,-1.0289516883389072,-0.6808899062996279,-0.786514753735547,-0.7747122125587386,-1.3244462739686846,-1.4337081747625462,-1.5411781648332694,-1.686735556479073,-1.516192995570898,-1.3848639829526816,-1.2927284439762525,-0.6607341522743435,-1.0763011456786535,-1.1425972207188162,-1.0277923064660193,-1.371136461293063,-0.5514606870557447,-1.6728150943520983,-1.127499775551376,-1.7876317084564988,-0.5894058727845106
2005,-0.638746665948402,-0.22845570605827134,-0.7681761245340679,-0.49040082613867286,-0.7158311905615001,-0.9118437041904723,-0.7914226822966218,-0.8040606869381404,-0.7804924927252146,-0.32328562409952477,-1.106137648324227,-0.6541188687186328,-0.8952977169774358,-0.8768877755437497,-0.7723367040421582,-0.5790807907641635,-0.6509580293193375,-0.6232853583664616,-0.705073222141597,-1.0130194022790637,-0.9198828157827917,-0.6998309493906091,-0.7563518687183788,-0.7345146970623624,-0.8411199209540132,-0.8353182533871024,-0.8151075417431675,-0.915475645019959,-1.4803712910422278,-0.8852954601313328,-1.110405719777628,-1.2095133535825286,-0.8413259579731452,-0.8948491860338282,-1.1004588122512433,-0.7765460819775788,-0.7879532006022072,-1.0948632082167762,-1.0312549503095043,-0.9612375670024296,-0.9851222347813091,-1.0553041221984436,-1.246916687038305,-0.9925437080447405,-0.7225245501025465,-0.9720952975087787,-0.7670526316083389,-1.2118176147621695,-0.9223193442657913,2.128064480344812,-0.9427944026424597,-0.708736322229237,-0.9453820841127821,-1.0774563810468636,-1.478610044423204,-1.1199350145339737,-1.3570175595022531,-1.614908572388001,-0.9238728712545216,-0.9678638777512699,-0.9188017287203827,-0.8175723246462943,-1.3317884051962965,-1.2125826884293494,-1.0304076925135381,-0.3414286877304872,-0.6254792799968719,-1.5383069842228148,-1.2218585344536075,-1.276329069500712,-0.86707588348183,-1.0833722641777557,-1.8411128358104414,-0.7168116585108822,-0.9648987400523945,-1.003212250455941,-0.7151578744959181,-0.8026172987427665,-0.7770653654036315,-1.1384386736013976,-1.4070190126000317,-1.4854261066090608,-1.5835036966364333,-1.441329129120647,-1.3390528339571492,-1.260545327082967,-0.6611165898031945,-1.0076002478863226,-1.1236434821246721,-1.0094997832482455,-1.1786615007949366,-0.5530701759481774,-1.5336129515808634,-0.9505897859448879,-1.590929779255683,-0.5882476819769823
2006,-0.6507766485013942,-0.22845570605827134,-0.7653695131921926,-0.4793110657358127,-0.3501817217578524,-0.909896571994036,-0.7855864490204728,-0.8036650768701401,-0.7709544906035305,-0.32328562409952477,-1.0500711660108921,-0.654551551970436,-0.8787045335230561,-0.8762292762967929,-0.7722356539379105,-0.5680999439348858,-0.6505984250063042,-0.6220487953420538,-0.69963912035671,-0.9430326544132323,-0.8976081408988192,-0.6530104038883424,-0.7633129189496346,-0.8093799613316036,-0.847773522738794,-0.8361730006506137,-0.810898537422737,-0.8938911241105929,-1.384693331184051,-0.8768869760680593,-1.0798543468738295,-1.1861954798602223,-0.8261381068942524,-0.8896346786349605,-1.0789507687993636,-0.751279901536517,-0.6793890243904953,-1.068732642883165,-1.002333556777192,-0.9386401171470904,-0.9635967491877152,-0.9649738401438857,-1.121576183417804,-0.9818659339182041,-0.6957265925906702,-0.66249628479803,-0.7668037233994591,-1.1198984525123343,-0.9222162388978362,1.659730409400196,-0.9680997710373728,-0.6546918335077853,-0.8197728054214347,-1.012938104466575,-1.3848214672778996,-1.1243755038299788,-1.3337734973028308,-1.455978166777343,-0.8043230053672336,-0.9060443465091477,-0.893434603618392,-0.7900085080051574,-1.278075144461452,-1.068678758519179,-0.9328047060452296,-0.27420511943997333,-0.5636533288901943,-1.4790975697491409,-0.8285566261063191,-1.2331143110017007,-0.870790201687079,-1.0313790693034552,-1.1474811447553723,-0.7025539483313787,-0.9483282547102534,-0.9789658035306844,-0.6905102004440007,-0.6028820999077188,-0.7722178623325698,-1.0314573654038872,-1.3852521732771588,-1.4122141888254016,-1.4495845882340288,-1.3226138442441873,-1.3122842970793307,-1.1863650312240255,-0.661366985392943,-1.0342940836091616,-1.1078050878139347,-0.9450493587292951,-1.1953037068525805,-0.5531033916986299,-1.3206411452872893,-0.6897973827197457,-1.3945836760465065,-0.5867237929818312
2007,-0.6273679236454073,-0.22845570605827134,-0.7566164209961823,-0.4367164274113097,-0.49001094274276424,-0.8522955261980186,-0.78539660603874,-0.7959483012372143,-0.7796165084687632,-0.32328562409952477,-1.027584592464057,-0.6499017229290428,-0.8738539165287451,-0.8724435479169693,-0.7723503759162499,-0.5474628925133155,-0.6339009068083541,-0.6076006992270643,-0.6756042679376129,-0.7762509807119552,-0.8637126117025533,-0.6852522938859308,-0.7490610912715768,-0.7957492700346694,-0.8330338470922629,-0.8371690592685396,-0.8100598896299649,-0.8574538545661672,-1.255537532292417,-0.8779168576252767,-0.816256179640718,-1.1472563763744514,-0.8271410007724717,-0.8864628665616189,-1.0622816481322017,-0.741504311696003,-1.094756016746226,-1.0422029226925145,-0.9494890501310786,-0.8721308300057998,-0.9673562693287664,-0.8256595211212159,-1.1916299153226309,-0.9606507648617166,-0.695258979083075,-0.6363560770521737,-0.7658548251835735,-1.024578011510565,-0.8382884738517903,2.0079502911843505,-0.9879940017899332,-0.6099916721391806,-0.8463096151009014,-0.9193125980045215,-1.2094233574452797,-1.1079347398614738,-1.2688315345010708,-1.3561299113307084,-0.5529923749977171,-0.7800018704079016,-0.8563847170714012,-0.7523268278045475,-1.2174070688559209,-0.8977123474325887,-0.8908280888158909,0.0005052673032229083,-0.37532040541545164,-1.3770241585402716,-0.3396281573356608,-1.0979684319551073,-0.8632273841082552,-0.8188444833712513,-0.7844995073336589,-0.6924232795269549,-0.9068053925698705,-0.9036030574479444,-0.7062523652683016,-0.7245634290593448,-0.7671403151707606,-0.7467871042033487,-1.3478321520484016,-1.3089803254609285,-1.3395200817391766,-1.0226891507195304,-1.0850271686634203,-1.13086810050367,-0.6609474723719042,-0.9273372644864583,-1.069014858687016,-0.9489934282032243,-0.954861805983272,-0.5535550808664776,-1.025376460986466,-0.6380586597153797,-1.1837443069403681,-0.5570507194521448
2008,-0.5760115044060123,-0.22845570605827134,-0.7664940435974843,-0.429690014288161,-0.8410560367793765,-0.8256670503738203,-0.7834708559117106,-0.7907273576970505,-0.7690626285575095,-0.32328479520645076,-0.8807100903236866,-0.6485682351665241,-0.8538241831537701,-0.8705838025442594,-0.7696153132080117,-0.5114078307095847,-0.6420600630730442,-0.6143966670103933,-0.6661414633650271,-0.8855546796744257,-0.8200663307805584,-0.6991755458262059,-0.7320772352513816,-0.8041780276770402,-0.7817805555849865,-0.8380102481992255,-0.8066843895273192,-0.786287224685678,-1.1028420115241322,-0.8631943951755042,-0.729176624114556,-1.1076293281822576,-0.7997617394982485,-0.8773339302210338,-1.0075848853429956,-0.6700361649422572,-1.053563722256266,-0.9454377284678267,-0.9510568925088456,-0.8245963828541255,-0.9822299261600351,-0.6201137856212596,-1.2762931003749143,-0.9547610561237297,-0.7578281584920283,-0.692660630654592,-0.7646497668350716,-0.9447562372246415,-0.8832000798034303,1.8921200739714,-1.0266384009781564,-0.6665341286382532,-0.9321587306508705,-0.7162716231988732,-1.2272831976347702,-1.1147958503267492,-1.105266744011029,-1.250214735033812,-0.0974755471639262,-0.7299447749703716,-0.8148424749340267,-0.7293594908131564,-1.1133568304104153,-0.7589782699146947,-0.8858503775584846,0.37522397565183346,-0.270395226620801,-1.1699976940268408,0.23899191644617127,-0.9499931987209378,-0.8607017514102459,-0.7578703000776629,-0.7263968477435687,-0.6870515064017549,-0.9613091898166114,-0.8646022473757222,-0.7494847770515364,-0.8374786077977153,-0.7671715974887615,-0.4568032017645085,-1.2071510714716926,-1.1587017738835546,-1.1311155729460276,-0.8890973912516011,-0.6714382009311727,-1.0251763959782525,-0.6528506146010814,-0.9711821374388387,-1.058558555848188,-0.9280627232034162,-0.7676895030663503,-0.5532765189457339,-0.873685515683827,-0.4222767338543203,-1.1032446329241137,-0.5835046240196081
2009,-0.5644980926199206,-0.22845570605827134,-0.7671206681284798,-0.43409183008119473,-0.6825680019596047,-0.8607290484164571,-0.7168374858067128,-0.7816046252237261,-0.7442235527652323,-0.32328562409952477,-0.9871366832195593,-0.6385474110169398,-0.8437583455427095,-0.8763852009961149,-0.7722183933347819,-0.5386032013641088,-0.6475673673099873,-0.6212659978771853,-0.7031997273677347,-0.909332084385569,-0.8589720462844734,-0.699142670121358,-0.7211881326141647,-0.7870809110750642,-0.8181339798196109,-0.8579747436907401,-0.8221054885326001,-0.826152862124644,-1.1214656304757793,-0.8245946121719435,-0.9539248496943347,-1.0890925230688304,-0.7420340662514096,-0.8668438245555378,-0.9672367748322847,-0.6970419154498025,-1.036527555207134,-1.001331021872023,-0.9658199299051642,-0.8656064786164025,-0.9930864176352139,-0.642771680302265,-1.3034320136792061,-0.9554559231907043,-0.9049838103015264,-0.25338052205368067,-0.7643999185620037,-1.0283161911779708,-0.856428180378205,1.9910966487792552,-1.1209876938999181,-0.7409093101204279,-0.766317290789492,-0.7637620273203446,-1.2000353219718436,-1.1068258536905407,-0.960858845176889,-1.0399363984927086,-0.2952326349356968,-0.5782256174330093,-0.8359743577073203,-0.7548452741162307,-1.2315379964641824,-0.9037829034370067,-0.7595698091782707,0.06127102889709992,-0.3367924609702494,-1.1864987674665441,-0.36603841821656274,-0.9878611502456605,-0.8521700944745852,-0.9887111156240732,-1.0368420629674895,-0.6978207140610524,-0.9663071856221189,-0.9390655766134809,-0.8363500489580029,-0.8344119311862518,-0.7706895609918765,-0.9373995626674644,-1.2782267216989989,-1.1619210781503837,-1.1216808045739153,-0.730331511203676,-0.9692789856095503,-1.0552656663768587,-0.6600241910377903,-0.9256025880138689,-0.959257571729606,-0.8796863596369792,-0.6523941161073092,-0.5498432038640506,-1.000768291519976,-0.44799755364221605,-1.0089138284383947,-0.5558706977625016
2010,-0.5703780459605614,-0.22845570605827134,-0.7601572204702388,-0.3963882268928127,-0.7562012477435499,-0.8807412346155125,-0.7527321302570277,-0.762640357179054,-0.7588658981856519,-0.32307824629163046,-0.8569929667771553,-0.6269863315095275,-0.8301696008875156,-0.8669765607660262,-0.7715951060919557,-0.5100752533154292,-0.6233867864261124,-0.6173464538092246,-0.6964502716261782,-0.7703303220274355,-0.8402944497761369,-0.6887036987526485,-0.7033522352735211,-0.7644917155841279,-0.8215951957476528,-0.8514789088365088,-0.8175567878693667,-0.8023963536418348,-0.9013898659191354,-0.8172031080576282,-0.6466479574727396,-0.950649274114683,-0.7164715224088232,-0.8456251126223999,-0.9055600989676001,-0.6540425304080819,-0.9664702128629667,-0.8408420727413469,-0.9067019733289902,-0.7470175966331755,-0.969005712721386,-0.30971480526077305,-0.49126540400010954,-0.922381148876898,-0.862603350856314,0.37022884886908264,-0.7571997139931399,-1.0144101012364555,-0.7591238424916246,1.7740918543549258,-1.0501476256027968,-0.5733675706255542,-0.703217374527746,-0.5169087442147731,-0.9548959693795313,-0.9377521282711491,-0.5756792784197776,-1.0753386722941298,0.06776344932989245,-0.18997372520252145,-0.7219341780838756,-0.6987079413450179,-0.9953218019210724,-0.41901404656247737,-0.29236874521182177,0.0677701644685956,-0.13876134217812983,-0.9950646467395389,0.34556216148568164,-0.7163897275522962,-0.8562412817038629,-0.6695310799272798,-0.8317015693871844,-0.6604564148085627,-0.925774549407174,-0.8946920134528407,-0.8165673191461748,-0.79756520176509,-0.743229498879298,-0.7390640426146567,-1.1627820329707184,-0.8971005556374325,-0.9760196583787594,-0.6607716631854689,-0.9305466504154928,-0.8848216918599017,-0.6556884187530834,-0.524767076043136,-0.9543712983305257,-0.8146179920399667,-0.23867698375462487,-0.5526688396061002,-0.5533467761913693,0.21390566539271355,-0.6677760625540289,-0.5583139842599338
2011,-0.5258696896837977,0.35422267043245553,-0.7565202986017731,-0.25111699386544034,0.22544323299726732,-0.752921282217733,-0.7298692461140759,-0.7355209378073189,-0.7281941570712346,-0.32186152960219955,-0.8549427811646775,-0.6117890771370661,-0.7689266084368805,-0.8649369741433492,-0.751197306349638,-0.4833914357931594,-0.6277513115776575,-0.5572933539283293,-0.6587124433868594,-0.6464633494316673,-0.7765912338460043,-0.6781017409130865,-0.6568365713058089,-0.6928995364909971,-0.7565158533856317,-0.8412249270285939,-0.8073968466395337,-0.7211760277551075,-0.8241296194062162,-0.7513967918287074,-0.1810559481438663,-0.7441541490702703,-0.63830697302301,-0.7729254845881322,-0.8304915257259645,-0.8188966490577544,-0.8872637070298551,-0.8070571121557041,-0.8198477154683188,-0.6638458589053968,-0.870434242775606,0.24611984772096018,-0.19911504278122,-0.8323196977698645,-0.8511732984053022,0.5699714873757002,-0.7358790931619359,-0.8546750373231267,-0.7988175811559339,1.4612879536680747,-0.907184185506852,-0.6093127473617982,-0.3685003942586329,-0.18504484217851377,-0.5238992566645368,-0.8025307748786068,-0.2578504984533635,-0.6529276511879264,0.8400801297735592,0.3007181158778937,-0.5691141448655209,-0.6103643581908722,-0.6434614118997516,0.016374634253508887,-0.5287075954821491,0.572557641995683,0.07496267970211247,-0.7522299612588428,1.5297966573186954,-0.6144280184666546,-0.815600632518009,-0.7023566810908296,-0.37478332961795974,-0.6288225359587798,-0.8979489861414071,-0.7497421605237212,-0.7519217972330496,-0.7617734431638431,-0.6225049414620777,-0.3226702553570939,-0.925006778873173,-0.64504019406597,-0.6898699864608833,-0.4898020646026707,-1.0200988323672133,-0.6895387521621305,-0.6423346261859316,-0.3458514032705894,-0.8609089404666035,-0.7206410004970019,-0.2220491202793103,-0.5401766773503407,-0.022608360998978217,0.8676800426635414,-0.4477675853985011,-0.2149866667888843
2012,-0.6055615998345342,-0.1574968891512736,-0.7624936652757396,-0.4262358561143776,-0.05390944527481227,-0.7838285881147482,-0.7292553545125938,-0.7460735089113311,-0.7642853250366669,-0.3223166387299596,-0.6796117811169575,-0.6153706331572699,-0.6890810684713141,-0.8365884344190152,-0.7545021135600855,-0.49923353624187317,-0.6392927299005057,-0.5860214370792326,-0.658901279981267,-0.5454366087190826,-0.7840618692322378,-0.6871582553463047,-0.6589838166503718,-0.7065064219887793,-0.8005270207506419,-0.8468948594001042,-0.8151555829737435,-0.7356056578563407,-0.7006751663372734,-0.7593575614250575,-0.1940002655959754,-0.7289082609843882,-0.6491484305977098,-0.733438960799744,-0.7511297022046854,-0.7471074700097585,-0.9448566963427149,-0.7970035229184982,-0.8072264865312055,-0.7580719409565734,-0.8874079156929746,0.4477678758601199,-0.16676399645715717,-0.8637455689022441,-0.7217751916688354,0.6529948344799841,-0.7405665282320496,-0.9187193557432096,-0.8044271853755343,1.3598898312154863,-0.8979192107005564,-0.5216109457576018,-0.24643490429661288,-0.4032462255955484,-0.6937066315400493,-0.7729544867828383,-0.6494080556924505,-0.4907534871541286,0.9283422315067539,0.4904528214925705,-0.5931331533628217,-0.6102167968851706,-0.7110931903486117,0.1403724087605805,-0.3154854870654558,0.6468397590011202,0.2266546357853638,-0.567651002694396,1.4422813533071712,-0.5837722071887946,-0.8328592576949153,-0.7682783323420717,-0.4121291640533753,-0.6355636367849047,-0.9174838512994571,-0.732240833893392,-0.78708625387409,-0.7900667125350079,-0.7218178031622348,-0.13237733942529278,-0.7114088439480591,-0.5015903511728222,-0.6431372689979808,-0.5012933418566329,-0.90159170310659,-0.6736840576206268,-0.6398952220209418,-0.7251497504380197,-0.8023045658695976,-0.6697145584107576,0.36827366244112186,-0.52609851367857,0.10605778024533834,0.9840730296513553,-0.3127558948204075,-0.577896835067149
